Snapshot,Index,Hotel Name,TTT,LOS,Grade,Num of Reviews,Curr Price,Original Price,Percentage of discount,Distance from center,Type of room,Location grade,Is refundable,Late payment,Breakfast included,Option Member
2023-03-08 22:24:43.068754,24,"Hotel Indigo NYC Financial District, an IHG Hotel",10,2,8.6,(57 reviews),The price is €449,,0,0,0,0,True,False,,False
2023-03-08 22:24:43.070741,25,"Martinique New York on Broadway, Curio Collection by Hilton",10,2,8.6,"(1,004 reviews)",The price is €515,,0,0,0,0,False,False,,False
2023-03-08 22:24:43.071739,26,Hotel Boutique at Grand Central,10,2,8.4,"(1,000 reviews)",The price is €504,,0,0,0,0,False,False,,True
2023-03-08 22:24:43.072737,27,Park Central Hotel New York,10,2,8.0,"(1,860 reviews)",The price is €743,The price was €816,0,0,0,0,True,False,,True
2023-03-08 22:24:43.074731,28,Latisha luxury place ,10,2,,,The price is €272,,0,0,0,0,False,False,,True
2023-03-08 22:24:43.075728,29,Pendry Manhattan West,10,2,9.6,(104 reviews),"The price is €1,337","The price was €1,519",0,0,0,0,True,False,,False
2023-03-08 22:24:43.077722,30,Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,10,2,8.6,"(1,232 reviews)",The price is €765,,0,0,0,0,True,False,Breakfast included,False
2023-03-08 22:24:43.078720,31,Radio Hotel,10,2,8.8,(362 reviews),The price is €369,The price was €409,0,0,0,0,True,False,,False
2023-03-08 22:24:43.080715,32,The Standard High Line,10,2,8.4,(771 reviews),The price is €764,The price was €902,0,0,0,0,False,False,,True
2023-03-08 22:24:43.081711,33,"Club Quarters Hotel, Grand Central",10,2,8.2,"(1,156 reviews)",The price is €504,,0,0,0,0,False,False,,True
2023-03-08 22:24:43.084671,34,Wingate by Wyndham New York Midtown South/5th Ave,10,2,8.2,"(1,001 reviews)",The price is €552,The price was €581,0,0,0,0,True,False,Breakfast included,True
2023-03-08 22:24:43.086697,35,The Westin New York Grand Central,10,2,8.6,"(1,197 reviews)",The price is €863,"The price was €1,687",0,0,0,0,False,False,,True
2023-03-08 22:24:43.087689,36,"Moxy NYC Downtown, a Marriott Hotel",10,2,8.6,(764 reviews),The price is €477,The price was €550,0,0,0,0,False,False,,False
2023-03-08 22:24:43.183406,37,"Holiday Inn Express Manhattan Times Square South, an IHG Hotel",10,2,8.0,"(1,000 reviews)",The price is €517,,0,0,0,0,True,False,Breakfast included,False
2023-03-08 22:24:43.186430,38,The Maritime Hotel,10,2,9.4,"(1,001 reviews)",The price is €658,,0,0,0,0,True,False,Breakfast included,False
2023-03-08 22:24:43.188424,39,Sheraton Tribeca New York Hotel,10,2,8.2,"(1,001 reviews)",The price is €455,,0,0,0,0,False,False,,False
2023-03-08 22:24:43.190418,40,New York Hilton Midtown,10,2,8.0,"(1,002 reviews)",The price is €680,,0,0,0,0,False,False,,False
2023-03-08 22:24:43.192422,41,citizenM New York Bowery,10,2,9.2,"(1,284 reviews)",The price is €592,,0,0,0,0,True,False,,False
2023-03-08 22:24:43.194408,42,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,10,2,8.6,"(1,002 reviews)",The price is €478,The price was €516,0,0,0,0,True,False,,True
2023-03-08 22:24:43.196402,43,The Marlton Hotel,10,2,9.0,"(1,001 reviews)",The price is €711,The price was €790,0,0,0,0,True,False,Breakfast included,False
2023-03-08 22:24:43.197399,44,"Club Quarters, Times Square - Midtown",10,2,8.4,"(1,756 reviews)",The price is €562,,0,0,0,0,False,False,,True
2023-03-08 22:24:43.199399,45,Dream Midtown,10,2,8.0,"(1,002 reviews)",The price is €604,The price was €721,0,0,0,0,True,False,,False
2023-03-08 22:24:43.201396,46,"Club Quarters Hotel, World Trade Center",10,2,8.6,"(1,106 reviews)",The price is €514,,0,0,0,0,False,False,,True
2023-03-08 22:24:43.203388,47,Freehand New York,10,2,8.2,"(1,002 reviews)",The price is €487,,0,0,0,0,False,False,,False
2023-03-08 22:24:43.204384,48,"Moxy NYC Downtown, a Marriott Hotel",10,2,8.6,(764 reviews),The price is €477,The price was €550,0,0,0,0,False,False,,False
2023-03-08 22:24:43.206379,49,33 Seaport Hotel New York,10,2,8.8,(301 reviews),The price is €982,,0,0,0,0,True,False,,True
2023-03-08 22:24:43.208373,50,Embassy Suites by Hilton New York Manhattan Times Square,10,2,8.4,"(1,001 reviews)",The price is €560,,0,0,0,0,False,False,Breakfast included,True
2023-03-08 22:24:43.209370,51,Park Lane New York,10,2,8.6,(316 reviews),The price is €959,"The price was €1,053",0,0,0,0,False,False,,False
2023-03-08 22:24:43.211365,52,Omni Berkshire Place,10,2,9.0,"(1,001 reviews)",The price is €768,The price was €891,0,0,0,0,True,False,,False
2023-03-08 22:24:43.212365,53,The Gallivant Times Square,10,2,6.6,"(1,810 reviews)",The price is €429,The price was €527,0,0,0,0,False,False,,False
2023-03-08 22:24:43.214357,54,Hilton Garden Inn New York/Midtown Park Ave,10,2,8.4,"(1,001 reviews)",The price is €478,,0,0,0,0,True,False,,False
2023-03-08 22:24:43.215355,55,Fairfield Inn & Suites New York Manhattan/Times Square South,10,2,8.2,"(1,003 reviews)",The price is €608,The price was €635,0,0,0,0,True,False,Breakfast included,True
2023-03-08 22:24:43.218332,56,Hyatt Place New York Midtown South,10,2,8.6,"(1,001 reviews)",The price is €782,,0,0,0,0,False,False,Breakfast included,False
2023-03-08 22:24:43.219345,57,JW Marriott Essex House New York,10,2,8.6,(999 reviews),"The price is €1,304",,0,0,0,0,False,False,,False
2023-03-08 22:24:43.221338,58,Hyatt Regency JFK Airport at Resorts World New York,10,2,8.6,(225 reviews),The price is €625,,0,0,0,0,True,False,,False
2023-03-08 22:24:43.222337,59,St Marks Hotel,10,2,6.2,(943 reviews),The price is €246,,0,0,0,0,True,False,,False
2023-03-08 22:24:43.224331,60,The Times Square EDITION,10,2,9.0,(576 reviews),The price is €809,,0,0,0,0,False,False,,False
2023-03-08 22:24:43.225327,61,The Westin New York at Times Square,10,2,8.6,"(2,155 reviews)",The price is €733,,0,0,0,0,False,False,,False
2023-03-08 22:24:43.227326,62,INNSiDE by Meliá New York Nomad,10,2,8.8,"(1,358 reviews)",The price is €621,,0,0,0,0,False,False,,True
2023-03-08 22:24:43.228322,63,Refinery Hotel,10,2,8.8,"(1,000 reviews)",The price is €695,The price was €762,0,0,0,0,False,False,,False
2023-03-08 22:24:43.230316,64,Ameritania Hotel at Times Square,10,2,8.4,"(1,158 reviews)",The price is €680,The price was €766,0,0,0,0,False,False,,True
2023-03-08 22:24:43.231313,65,Chelsea Inn,10,2,7.8,(998 reviews),The price is €374,,0,0,0,0,False,False,,True
2023-03-08 22:24:43.233280,66,Hyatt Place New York City/Times Square,10,2,7.8,"(1,142 reviews)",The price is €548,,0,0,0,0,True,False,Breakfast included,False
2023-03-08 22:24:43.236302,67,"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel",10,2,9.0,"(1,001 reviews)",The price is €614,,0,0,0,0,False,False,,False
2023-03-08 22:24:43.237296,68,"The Chatwal, In The Unbound Collection By Hyatt",10,2,9.4,(447 reviews),"The price is €1,083","The price was €1,442",0,0,0,0,True,False,Pool,False
2023-03-08 22:24:43.239291,69,Fitzpatrick Grand Central,10,2,9.0,"(1,010 reviews)",The price is €535,,0,0,0,0,True,False,,False
2023-03-08 22:24:43.240287,70,Four Points By Sheraton New York Downtown,10,2,7.4,"(1,003 reviews)",The price is €483,,0,0,0,0,True,False,,False
2023-03-08 22:24:43.242277,71,The Bryant Park Hotel,10,2,9.0,"(1,000 reviews)",The price is €743,,0,0,0,0,True,False,,True
2023-03-08 22:24:43.244271,72,The Moore,10,2,9.2,(84 reviews),The price is €565,The price was €627,0,0,0,0,True,False,,False
2023-03-08 22:24:43.245269,73,AC Hotel by Marriott New York Downtown,10,2,9.0,(949 reviews),The price is €445,,0,0,0,0,False,False,,False
2023-03-08 22:24:43.247270,74,Residence Inn by Marriott New York Manhattan/Times Square,10,2,8.6,(997 reviews),The price is €702,,0,0,0,0,False,False,Breakfast included,False
2023-03-08 22:24:43.248266,75,Walker Hotel Tribeca,10,2,8.6,(373 reviews),The price is €566,,0,0,0,0,True,False,,True
2023-03-08 22:24:43.250228,76,Pendry Manhattan West,10,2,9.6,(104 reviews),"The price is €1,337","The price was €1,519",0,0,0,0,True,False,,False
2023-03-08 22:24:43.252259,77,Fairfield Inn by Marriott New York Manhattan/Fifth Avenue,10,2,8.4,(997 reviews),The price is €541,,0,0,0,0,False,False,Breakfast included,False
2023-03-08 22:24:43.254250,78,World Center Hotel,10,2,8.6,"(1,304 reviews)",The price is €514,,0,0,0,0,False,False,,True
2023-03-08 22:24:43.256211,79,Courtyard New York Manhattan/Times Square West,10,2,8.8,"(1,001 reviews)",The price is €722,,0,0,0,0,True,False,,False
2023-03-08 22:24:43.257237,80,citizenM New York Times Square,10,2,9.0,"(1,263 reviews)",The price is €701,,0,0,0,0,True,False,,False
2023-03-08 22:24:43.259238,81,Courtyard by Marriott New York City Manhattan Fifth Avenue,10,2,8.4,"(1,002 reviews)",The price is €602,,0,0,0,0,False,False,,False
2023-03-08 22:24:43.260233,82,Sofitel New York,10,2,8.8,"(1,000 reviews)",The price is €872,The price was €962,0,0,0,0,True,False,,False
2023-03-08 22:24:43.262229,83,Washington Square Hotel,10,2,9.0,(999 reviews),The price is €713,The price was €792,0,0,0,0,True,False,,False
2023-03-08 22:24:43.263227,84,The Time New York,10,2,8.0,"(1,001 reviews)",The price is €580,The price was €692,0,0,0,0,True,False,,False
2023-03-08 22:24:43.265220,85,Hyatt House New York/Chelsea,10,2,8.6,(751 reviews),The price is €597,,0,0,0,0,True,False,Breakfast included,False
2023-03-08 22:24:43.267183,86,Carnegie Hotel,10,2,9.2,"(1,000 reviews)",The price is €695,The price was €853,0,0,0,0,True,False,,False
2023-03-08 22:24:43.270175,87,"Moxy NYC Chelsea, a Marriott Hotel",10,2,8.6,(984 reviews),The price is €619,,0,0,0,0,False,False,,False
2023-03-08 22:24:43.272199,88,"Le Meridien New York, Central Park by Marriott",10,2,7.6,"(1,000 reviews)",The price is €919,"The price was €1,310",0,0,0,0,True,False,,False
2023-03-08 22:24:43.274197,89,"The Chatwal, In The Unbound Collection By Hyatt",10,2,9.4,(447 reviews),"The price is €1,083","The price was €1,442",0,0,0,0,True,False,Pool,False
2023-03-08 22:24:43.275194,90,Gansevoort Meatpacking,10,2,8.6,"(1,000 reviews)",The price is €941,"The price was €1,313",0,0,0,0,True,False,Pool,False
2023-03-08 22:24:43.277188,91,"InterContinental New York Barclay, an IHG Hotel",10,2,8.6,"(1,001 reviews)",The price is €758,,0,0,0,0,True,False,,False
2023-03-08 22:24:43.279185,92,Millennium Downtown New York,10,2,7.4,"(2,539 reviews)",The price is €541,The price was €592,0,0,0,0,True,False,,True
2023-03-08 22:24:43.280181,93,Courtyard by Marriott New York World Trade Center Area,10,2,7.6,(43 reviews),The price is €426,,0,0,0,0,False,False,,False
2023-03-08 22:24:43.282176,94,W New York - Union Square,10,2,8.6,(960 reviews),The price is €670,,0,0,0,0,False,False,,False
2023-03-08 22:24:43.284138,95,New York Marriott Marquis,10,2,9.0,"(1,543 reviews)","The price is €1,158",,0,0,0,0,False,False,,False
2023-03-08 22:24:43.286162,96,Virgin Hotels New York City,10,2,8.4,(11 reviews),The price is €937,,0,0,0,0,True,False,Pool,True
2023-03-08 22:24:43.288165,97,Trump International Hotel & Tower New York,10,2,9.2,"(1,000 reviews)","The price is €1,482","The price was €1,742",0,0,0,0,False,False,Pool,False
2023-03-08 22:24:43.289157,98,Ink 48 Hotel,10,2,8.2,"(1,001 reviews)",The price is €698,The price was €755,0,0,0,0,True,False,,True
2023-03-08 22:24:43.291152,99,Mondrian Park Avenue,10,2,7.4,(999 reviews),The price is €595,,0,0,0,0,True,False,,True
2023-03-08 22:24:43.292151,100,Sonder The William,10,2,8.6,(171 reviews),The price is €564,,0,0,0,0,True,False,,False
2023-03-08 22:24:43.294143,101,Off Soho Suites Hotel,10,2,7.6,(988 reviews),The price is €376,The price was €443,0,0,0,0,True,False,,False
2023-03-08 22:24:43.295142,102,Lotte New York Palace,10,2,8.8,"(1,002 reviews)","The price is €1,312",,0,0,0,0,True,False,,True
2023-03-08 22:24:43.297135,103,"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",10,2,7.2,"(1,001 reviews)",The price is €508,,0,0,0,0,True,False,,False
2023-03-08 22:24:43.298134,104,The Shoreham Hotel,10,2,7.6,(998 reviews),The price is €546,The price was €604,0,0,0,0,False,False,,False
2023-03-08 22:24:43.301093,105,SpringHill Suites by Marriott New York Manhattan/Times Square South,10,2,8.0,"(1,000 reviews)",The price is €630,The price was €657,0,0,0,0,True,False,Breakfast included,True
2023-03-08 22:24:43.303121,106,Royalton Park Avenue,10,2,8.2,(999 reviews),The price is €585,,0,0,0,0,False,False,Pool,False
2023-03-08 22:24:43.304118,107,Citadines Connect Fifth Avenue New York,10,2,7.8,"(1,002 reviews)",The price is €571,The price was €645,0,0,0,0,False,False,Breakfast included,False
2023-03-08 22:24:43.306112,108,DoubleTree by Hilton New York Downtown,10,2,7.2,"(1,183 reviews)",The price is €484,,0,0,0,0,False,False,,True
2023-03-08 22:24:43.307113,109,Pestana Park Avenue,10,2,8.8,(326 reviews),The price is €654,The price was €805,0,0,0,0,True,False,,False
2023-03-08 22:24:43.309104,110,Comfort Inn Manhattan - Midtown West,10,2,7.4,"(1,001 reviews)",The price is €514,,0,0,0,0,False,False,Breakfast included,False
2023-03-08 22:24:43.310101,111,Hampton Inn Manhattan-Chelsea,10,2,8.4,"(1,000 reviews)",The price is €559,,0,0,0,0,False,False,Breakfast included,True
2023-03-08 22:24:43.312095,112,SpringHill Suites by Marriott New York Midtown Manhattan,10,2,8.8,(994 reviews),The price is €571,,0,0,0,0,False,False,Breakfast included,False
2023-03-08 22:24:43.313092,113,LUMA Hotel Times Square,10,2,9.4,"(1,003 reviews)",The price is €768,,0,0,0,0,True,False,,True
2023-03-08 22:24:43.314091,114,"Element New York Times Square West, a Marriott Hotel",10,2,7.8,(997 reviews),The price is €651,,0,0,0,0,False,False,Breakfast included,False
2023-03-08 22:24:43.316079,115,The Ridge Hotel,10,2,8.2,(940 reviews),The price is €490,,0,0,0,0,False,False,,True
2023-03-08 22:24:43.319078,116,Pod Times Square,10,2,8.6,"(2,793 reviews)",The price is €559,,0,0,0,0,True,False,,True
2023-03-08 22:24:43.320074,117,"EVEN Midtown East Grand Central, an IHG Hotel",10,2,8.8,"(1,000 reviews)",The price is €541,,0,0,0,0,False,False,,False
2023-03-08 22:24:43.322069,118,W New York - Times Square,10,2,8.4,"(1,003 reviews)",The price is €794,,0,0,0,0,False,False,,False
2023-03-08 22:24:43.323067,119,Hotel 32 32,10,2,8.0,"(1,290 reviews)",The price is €577,The price was €748,0,0,0,0,False,False,,False
2023-03-08 22:25:07.883645,0,Hotel 32 32,10,3,8.0,"(1,290 reviews)",The price is €795,"The price was €1,029",0,0,0,0,False,False,,False
2023-03-08 22:25:07.885640,1,Virgin Hotels New York City,10,3,8.4,(11 reviews),The price is €983,"The price was €1,413",0,0,0,0,True,False,Pool,False
2023-03-08 22:25:07.887634,2,Sonder at One Platt,10,3,8.0,(169 reviews),The price is €738,,0,0,0,0,True,False,Kitchen,True
2023-03-08 22:25:07.890597,3,"Moxy NYC Times Square, a Marriott Hotel",10,3,8.4,"(1,089 reviews)",The price is €791,The price was €846,0,0,0,0,False,False,,False
2023-03-08 22:25:07.892621,4,Arlo Midtown,10,3,9.2,"(3,171 reviews)",The price is €915,,0,0,0,0,True,False,,True
2023-03-08 22:25:07.894615,5,"PUBLIC, an Ian Schrager hotel",10,3,8.0,"(1,465 reviews)","The price is €1,042","The price was €1,111",0,0,0,0,True,False,,True
2023-03-08 22:25:07.895613,6,Hyatt Place New York Midtown South,10,3,8.6,"(1,001 reviews)",The price is €843,"The price was €1,051",0,0,0,0,True,False,Breakfast included,False
2023-03-08 22:25:07.897607,7,The Lombardy Hotel,10,3,8.8,"(1,002 reviews)","The price is €1,145","The price was €1,421",0,0,0,0,True,False,,True
2023-03-08 22:25:07.898608,8,Sonesta Simply Suites Jersey City,10,3,8.4,(999 reviews),The price is €668,The price was €759,0,0,0,0,False,False,,False
2023-03-08 22:25:07.900600,9,"voco Times Square South, an IHG Hotel",10,3,8.4,(417 reviews),The price is €765,The price was €828,0,0,0,0,True,False,,False
2023-03-08 22:25:07.901598,10,Archer Hotel New York,10,3,9.0,"(1,001 reviews)",The price is €966,"The price was €1,073",0,0,0,0,True,False,,False
2023-03-08 22:25:07.903593,11,Virgin Hotels New York City,10,3,8.4,(11 reviews),The price is €983,"The price was €1,413",0,0,0,0,True,False,Pool,False
2023-03-08 22:25:07.906553,12,Park Terrace Hotel,10,3,9.2,"(1,004 reviews)","The price is €1,048",,0,0,0,0,False,False,,False
2023-03-08 22:25:07.908578,13,Truss Hotel Times Square ,10,3,8.0,(545 reviews),The price is €741,The price was €822,0,0,0,0,False,False,,True
2023-03-08 22:25:07.910574,14,Hilton Garden Inn New York/Manhattan-Chelsea,10,3,8.4,"(1,002 reviews)",The price is €657,,0,0,0,0,False,False,,True
2023-03-08 22:25:07.911570,15,Park Central Hotel New York,10,3,8.0,"(1,860 reviews)",The price is €963,"The price was €1,110",0,0,0,0,True,False,,True
2023-03-08 22:25:07.913565,16,Courtyard New York Manhattan/Times Square West,10,3,8.8,"(1,001 reviews)",The price is €951,"The price was €1,029",0,0,0,0,True,False,,False
2023-03-08 22:25:07.914563,17,Arlo SoHo,10,3,8.2,"(1,312 reviews)",The price is €898,The price was €988,0,0,0,0,True,False,,True
2023-03-08 22:25:07.916556,18,Hilton New York Fashion District,10,3,8.0,"(1,002 reviews)",The price is €685,The price was €777,0,0,0,0,False,False,,False
2023-03-08 22:25:07.917554,19,Four Points By Sheraton New York Downtown,10,3,7.4,"(1,003 reviews)",The price is €562,The price was €659,0,0,0,0,True,False,,False
2023-03-08 22:25:07.919548,20,Four Points by Sheraton Midtown-Times Square,10,3,8.4,"(1,000 reviews)",The price is €839,The price was €986,0,0,0,0,True,False,,True
2023-03-08 22:25:07.922514,21,M Social Hotel Times Square New York,10,3,8.8,"(2,860 reviews)",The price is €983,"The price was €1,078",0,0,0,0,True,False,,True
2023-03-08 22:25:07.925533,22,Hilton Garden Inn New York/West 35th Street,10,3,9.0,"(1,005 reviews)",The price is €840,,0,0,0,0,True,False,,True
2023-03-08 22:25:07.927528,23,DoubleTree by Hilton New York City - Chelsea,10,3,7.6,"(1,002 reviews)",The price is €679,The price was €779,0,0,0,0,True,False,,True
2023-03-08 22:25:07.928525,24,Loews Regency New York Hotel,10,3,8.8,"(1,000 reviews)","The price is €1,603","The price was €1,883",0,0,0,0,True,False,,True
2023-03-08 22:25:07.930520,25,The New Yorker A Wyndham Hotel,10,3,8.0,"(2,592 reviews)",The price is €670,,0,0,0,0,True,False,,True
2023-03-08 22:25:07.931517,26,Cambria Hotel New York - Chelsea,10,3,8.8,"(1,001 reviews)",The price is €722,,0,0,0,0,True,False,,False
2023-03-08 22:25:07.933512,27,"Hotel Indigo NYC Financial District, an IHG Hotel",10,3,8.6,(57 reviews),The price is €617,,0,0,0,0,False,False,,False
2023-03-08 22:25:07.934509,28,Latisha luxury place ,10,3,,,The price is €384,,0,0,0,0,False,False,,True
2023-03-08 22:25:07.935507,29,"Moxy NYC Chelsea, a Marriott Hotel",10,3,8.6,(984 reviews),The price is €940,,0,0,0,0,False,False,,False
2023-03-08 22:25:07.937506,30,Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,10,3,8.6,"(1,232 reviews)","The price is €1,043",,0,0,0,0,False,False,Breakfast included,False
2023-03-08 22:25:07.940492,31,"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel",10,3,9.0,"(1,001 reviews)",The price is €832,,0,0,0,0,False,False,,False
2023-03-08 22:25:07.941486,32,Fairfield Inn & Suites New York Manhattan/Times Square South,10,3,8.2,"(1,003 reviews)",The price is €804,The price was €866,0,0,0,0,True,False,Breakfast included,True
2023-03-08 22:25:07.944474,33,Wingate by Wyndham New York Midtown South/5th Ave,10,3,8.2,"(1,001 reviews)",The price is €731,The price was €812,0,0,0,0,True,False,Breakfast included,False
2023-03-08 22:25:07.945480,34,citizenM New York Bowery,10,3,9.2,"(1,284 reviews)",The price is €801,,0,0,0,0,True,False,,False
2023-03-08 22:25:07.947474,35,"The Langham, New York, Fifth Avenue",10,3,9.4,"(1,000 reviews)","The price is €2,093","The price was €3,458",0,0,0,0,False,False,,False
2023-03-08 22:25:07.948472,36,Chelsea Inn,10,3,7.8,(998 reviews),The price is €484,,0,0,0,0,False,False,,True
2023-03-08 22:25:07.950467,37,Hilton Garden Inn New York/Central Park South-Midtown West,10,3,7.4,"(1,042 reviews)",The price is €805,The price was €861,0,0,0,0,False,False,,False
2023-03-08 22:25:07.951471,38,Sheraton Tribeca New York Hotel,10,3,8.2,"(1,001 reviews)",The price is €631,,0,0,0,0,False,False,,False
2023-03-08 22:25:07.953458,39,World Center Hotel,10,3,8.6,"(1,304 reviews)",The price is €709,The price was €746,0,0,0,0,True,False,,True
2023-03-08 22:25:07.955437,40,Dream Downtown,10,3,7.2,"(1,000 reviews)",The price is €743,The price was €809,0,0,0,0,True,False,Pool,False
2023-03-08 22:25:07.958451,41,Radio Hotel,10,3,8.8,(362 reviews),The price is €529,The price was €586,0,0,0,0,True,False,,False
2023-03-08 22:25:07.959442,42,The Times Square EDITION,10,3,9.0,(576 reviews),"The price is €1,148",,0,0,0,0,False,False,,False
2023-03-08 22:25:07.960439,43,"Club Quarters, Times Square - Midtown",10,3,8.4,"(1,756 reviews)",The price is €829,,0,0,0,0,False,False,,True
2023-03-08 22:25:07.962436,44,The Marlton Hotel,10,3,9.0,"(1,001 reviews)","The price is €1,007","The price was €1,118",0,0,0,0,True,False,Breakfast included,False
2023-03-08 22:25:07.963431,45,"Mandarin Oriental, New York",10,3,9.2,(450 reviews),"The price is €2,175","The price was €3,257",0,0,0,0,True,False,Pool,False
2023-03-08 22:25:07.965427,46,"Holiday Inn Express Manhattan Times Square South, an IHG Hotel",10,3,8.0,"(1,000 reviews)",The price is €745,,0,0,0,0,False,False,Breakfast included,False
2023-03-08 22:25:07.966424,47,Hyatt Place New York City/Times Square,10,3,7.8,"(1,142 reviews)",The price is €744,,0,0,0,0,True,False,Breakfast included,False
2023-03-08 22:25:07.968418,48,33 Seaport Hotel New York,10,3,8.8,(301 reviews),"The price is €1,201","The price was €1,479",0,0,0,0,True,False,,True
2023-03-08 22:25:07.969416,49,Sonder The Industrialist,10,3,6.6,(24 reviews),The price is €508,,0,0,0,0,True,False,,False
2023-03-08 22:25:07.971410,50,Ameritania Hotel at Times Square,10,3,8.4,"(1,158 reviews)",The price is €943,"The price was €1,062",0,0,0,0,False,False,,True
2023-03-08 22:25:07.974402,51,HGU New York,10,3,8.0,"(1,000 reviews)",The price is €828,The price was €973,0,0,0,0,True,False,,True
2023-03-08 22:25:07.975399,52,The FIDI Hotel,10,3,,,The price is €647,The price was €745,0,0,0,0,True,True,,False
2023-03-08 22:25:07.977394,53,The Westin New York at Times Square,10,3,8.6,"(2,155 reviews)","The price is €1,047",,0,0,0,0,False,False,,False
2023-03-08 22:25:07.978391,54,Dream Midtown,10,3,8.0,"(1,002 reviews)",The price is €839,"The price was €1,000",0,0,0,0,True,False,,False
2023-03-08 22:25:07.980386,55,"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",10,3,7.2,"(1,001 reviews)",The price is €616,The price was €683,0,0,0,0,False,False,,True
2023-03-08 22:25:07.981384,56,"The Chatwal, In The Unbound Collection By Hyatt",10,3,9.4,(447 reviews),"The price is €1,457","The price was €2,180",0,0,0,0,True,False,Pool,False
2023-03-08 22:25:07.983378,57,Sonder The Dutch,10,3,8.2,(12 reviews),The price is €569,,0,0,0,0,True,False,,False
2023-03-08 22:25:07.984376,58,The Michelangelo Hotel,10,3,8.8,"(1,000 reviews)","The price is €1,077","The price was €1,183",0,0,0,0,True,False,,True
2023-03-08 22:25:07.986370,59,Hyatt Centric Midtown 5th Avenue New York,10,3,8.6,(347 reviews),The price is €888,,0,0,0,0,True,False,,False
2023-03-08 22:25:07.989333,60,"Holiday Inn New York City - Times Square, an IHG Hotel",10,3,7.8,"(1,106 reviews)",The price is €627,,0,0,0,0,True,False,,False
2023-03-08 22:25:07.992322,61,Residence Inn by Marriott New York Manhattan/Times Square,10,3,8.6,(997 reviews),The price is €965,,0,0,0,0,False,False,Breakfast included,False
2023-03-08 22:25:07.993320,62,Refinery Hotel,10,3,8.8,"(1,000 reviews)","The price is €1,051","The price was €1,152",0,0,0,0,False,False,,False
2023-03-08 22:25:07.996312,63,"Martinique New York on Broadway, Curio Collection by Hilton",10,3,8.6,"(1,004 reviews)",The price is €824,,0,0,0,0,False,False,,False
2023-03-08 22:25:07.997309,64,SpringHill Suites by Marriott New York Manhattan/Times Square South,10,3,8.0,"(1,000 reviews)",The price is €774,,0,0,0,0,True,False,Breakfast included,True
2023-03-08 22:25:08.000301,65,The Hotel @ Fifth Avenue,10,3,7.4,"(1,000 reviews)",The price is €749,The price was €825,0,0,0,0,True,False,,True
2023-03-08 22:25:08.003293,66,The Standard High Line,10,3,8.4,(771 reviews),"The price is €1,171","The price was €1,358",0,0,0,0,False,False,,True
2023-03-08 22:25:08.005288,67,Embassy Suites by Hilton New York Manhattan Times Square,10,3,8.4,"(1,001 reviews)",The price is €816,,0,0,0,0,False,False,Breakfast included,True
2023-03-08 22:25:08.007283,68,Mondrian Park Avenue,10,3,7.4,(999 reviews),The price is €814,,0,0,0,0,True,False,,True
2023-03-08 22:25:08.009309,69,Doubletree by Hilton New York Times Square South,10,3,8.4,"(2,119 reviews)",The price is €728,,0,0,0,0,True,False,,True
2023-03-08 22:25:08.011304,70,Soho Grand Hotel,10,3,8.8,"(1,000 reviews)","The price is €1,221","The price was €1,498",0,0,0,0,True,False,,False
2023-03-08 22:25:08.012301,71,citizenM New York Times Square,10,3,9.0,"(1,263 reviews)",The price is €953,,0,0,0,0,True,False,,False
2023-03-08 22:25:08.014296,72,Comfort Inn Manhattan - Midtown West,10,3,7.4,"(1,001 reviews)",The price is €706,The price was €801,0,0,0,0,True,False,Breakfast included,True
2023-03-08 22:25:08.015293,73,Renaissance New York Midtown Hotel,10,3,9.2,"(1,001 reviews)",The price is €978,"The price was €1,149",0,0,0,0,False,False,,True
2023-03-08 22:25:08.017282,74,Margaritaville Resort Times Square,10,3,9.0,"(1,711 reviews)",The price is €953,,0,0,0,0,True,False,Pool,False
2023-03-08 22:25:08.019288,75,RIU Plaza Manhattan Times Square,10,3,8.8,"(1,885 reviews)",The price is €876,,0,0,0,0,True,False,,False
2023-03-08 22:25:08.020247,76,DoubleTree by Hilton New York Downtown,10,3,7.2,"(1,183 reviews)",The price is €630,The price was €699,0,0,0,0,False,False,,True
2023-03-08 22:25:08.023240,77,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,10,3,8.6,"(1,002 reviews)",The price is €692,The price was €768,0,0,0,0,True,False,,True
2023-03-08 22:25:08.025266,78,Sonder at One Platt,10,3,8.0,(169 reviews),The price is €738,,0,0,0,0,True,False,Kitchen,True
2023-03-08 22:25:08.026261,79,"Element New York Times Square West, a Marriott Hotel",10,3,7.8,(997 reviews),The price is €878,,0,0,0,0,False,False,Breakfast included,False
2023-03-08 22:25:08.027261,80,St Marks Hotel,10,3,6.2,(943 reviews),The price is €370,,0,0,0,0,True,False,,False
2023-03-08 22:25:08.029256,81,The Dominick,10,3,9.0,"(1,000 reviews)","The price is €1,594","The price was €1,848",0,0,0,0,True,False,Pool,True
