Snapshot,Index,Hotel Name,TTT,LOS,Grade,Num of Reviews,Curr Price,Original Price,Is refundable,Late payment,Extras included,Option Member,Friday,Monday,Wednesday,Discount
Monday,27,The Belvedere Hotel,21,3,8.6,2271.0,869.9,957.4,1,0,0,0,0,1,0,1
Monday,28,W New York - Times Square,21,3,8.4,1016.0,1097.3,1097.3,1,0,0,0,0,1,0,0
Monday,30,Sonder at One Platt,21,3,8.0,165.0,837.2,837.2,1,0,1,0,0,1,0,0
Monday,31,"Moxy NYC Lower East Side, a Marriott Hotel",21,3,9.0,75.0,889.6,889.6,1,0,0,0,0,1,0,0
Monday,32,citizenM New York Bowery,21,3,9.2,1297.0,832.8,832.8,1,0,0,0,0,1,0,0
Monday,33,"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel",21,3,9.0,1020.0,1063.4,1063.4,0,0,0,0,0,1,0,0
Monday,34,Hotel 32 32,21,3,8.0,1296.0,691.8,889.6,0,0,0,0,0,1,0,1
Monday,35,"The Ritz-Carlton New York, Central Park",21,3,9.0,405.0,2543.2,3177.1,1,0,0,0,0,1,0,1
Monday,36,Warwick New York,21,3,8.0,1209.0,1004.4,1051.4,1,0,0,1,0,1,0,1
Monday,37,Conrad New York Midtown,21,3,8.4,1001.0,1889.6,1889.6,0,0,0,0,0,1,0,0
Monday,38,Royalton Park Avenue,21,3,8.2,1007.0,1151.9,1151.9,0,0,1,0,0,1,0,0
Monday,39,Executive Hotel Le Soleil New York,21,3,8.4,1808.0,973.8,973.8,1,0,0,1,0,1,0,0
Monday,40,The James New York - NoMad,21,3,8.4,1002.0,1447.0,1514.8,0,0,0,1,0,1,0,1
Monday,41,Freehand New York,21,3,8.2,1017.0,879.8,879.8,0,0,0,0,0,1,0,0
Monday,42,Refinery Hotel,21,3,8.8,1002.0,1578.1,1736.6,0,0,0,0,0,1,0,1
Monday,43,Hotel 57,21,3,8.4,1013.0,765.0,832.8,0,0,0,1,0,1,0,1
Monday,44,WestHouse New York,21,3,8.4,1007.0,1629.5,1847.0,1,0,1,1,0,1,0,1
Monday,45,Aliz Hotel Times Square,21,3,7.8,1150.0,899.5,899.5,0,0,0,1,0,1,0,0
Monday,46,Hotel Riu Plaza New York Times Square,21,3,8.8,3160.0,1170.5,1170.5,1,0,1,1,0,1,0,0
Monday,47,OYO Times Square,21,3,7.0,1006.0,726.8,829.5,1,0,0,1,0,1,0,1
Monday,48,Arthouse Hotel New York City,21,3,8.2,1010.0,997.8,1147.5,0,0,0,1,0,1,0,1
Monday,49,Sonder The Industrialist,21,3,6.6,24.0,361.7,361.7,1,0,0,0,0,1,0,0
Monday,50,"Moxy NYC Chelsea, a Marriott Hotel",21,3,8.6,978.0,1074.3,1074.3,0,0,0,0,0,1,0,0
Monday,51,"Crowne Plaza Times Square Manhattan, an IHG Hotel",21,3,8.0,1028.0,1003.3,1003.3,1,0,0,1,0,1,0,0
Monday,52,The Plaza Hotel,21,3,8.8,1010.0,2773.8,3406.6,0,0,0,0,0,1,0,1
Monday,53,Courtyard New York Manhattan/ Midtown East,21,3,8.6,1285.0,1121.3,2277.6,0,0,0,0,0,1,0,1
Monday,54,citizenM New York Times Square,21,3,9.0,1282.0,914.8,914.8,1,0,0,0,0,1,0,0
Monday,55,Omni Berkshire Place,21,3,9.0,1010.0,1296.2,1504.9,1,0,0,0,0,1,0,1
Monday,56,Sofitel New York,21,3,8.8,1009.0,1827.3,2018.6,1,0,0,0,0,1,0,1
Monday,57,Hyatt Centric Times Square New York,21,3,9.0,1023.0,1504.9,1504.9,0,0,0,0,0,1,0,0
Monday,58,Fairfield Inn & Suites by Marriott New York Brooklyn,21,3,8.4,1001.0,568.3,568.3,0,0,1,0,0,1,0,0
Monday,59,The Michelangelo Hotel,21,3,8.8,1007.0,1136.6,1247.0,1,0,0,1,0,1,0,1
Monday,60,"The Lexington Hotel, Autograph Collection",21,3,8.2,1009.0,1219.7,1219.7,0,0,0,0,0,1,0,0
Monday,61,The Lucerne Hotel,21,3,9.0,1013.0,1545.4,1545.4,1,0,0,0,0,1,0,0
Monday,62,The Pearl New York,21,3,9.2,1007.0,1326.8,1461.2,1,0,0,0,0,1,0,1
Monday,63,JW Marriott Essex House New York,21,3,8.6,999.0,1961.8,1961.8,0,0,0,0,0,1,0,0
Monday,64,SoHo 54 Hotel,21,3,7.0,973.0,682.0,682.0,1,0,0,1,0,1,0,0
Monday,65,Paramount Times Square,21,3,7.2,1057.0,605.5,605.5,0,0,0,0,0,1,0,0
Monday,66,"voco Times Square South, an IHG Hotel",21,3,8.4,409.0,695.1,815.3,1,0,0,0,0,1,0,1
Monday,67,The Bryant Park Hotel,21,3,9.0,1005.0,1344.3,1344.3,1,0,0,1,0,1,0,0
Monday,68,"EVEN Hotel Times Square South, an IHG Hotel",21,3,9.0,1006.0,1408.7,1408.7,0,0,0,0,0,1,0,0
Monday,69,Artezen Hotel,21,3,9.4,1368.0,1001.1,1106.0,0,0,0,0,0,1,0,1
Monday,70,Sheraton Tribeca New York Hotel,21,3,8.2,1014.0,729.0,729.0,1,0,0,0,0,1,0,0
Monday,71,"Holiday Inn New York City - Times Square, an IHG Hotel",21,3,7.8,1124.0,576.0,576.0,1,0,0,0,0,1,0,0
Monday,72,New York Hilton Midtown,21,3,8.0,1015.0,1162.8,1162.8,0,0,0,0,0,1,0,0
Monday,73,Doubletree by Hilton New York Times Square South,21,3,8.4,2099.0,718.0,718.0,1,0,0,1,0,1,0,0
Monday,74,"EVEN Midtown East Grand Central, an IHG Hotel",21,3,8.6,1009.0,1015.3,1015.3,0,0,0,0,0,1,0,0
Monday,75,The St. Regis New York,21,3,9.2,149.0,2938.8,2938.8,1,0,0,0,0,1,0,0
Monday,76,"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",21,3,7.2,1008.0,667.8,739.9,0,0,0,1,0,1,0,1
Monday,77,"Moxy NYC East Village, a Marriott Hotel",21,3,8.8,896.0,1130.1,1130.1,0,0,0,0,0,1,0,0
Monday,78,"Holiday Inn Express New York City Times Square, an IHG Hotel",21,3,7.2,1007.0,779.2,779.2,1,0,1,0,0,1,0,0
Monday,79,NH Collection New York Madison Avenue,21,3,8.2,321.0,1203.3,1203.3,0,0,0,1,0,1,0,0
Monday,80,"Moxy NYC Chelsea, a Marriott Hotel",21,3,8.6,978.0,1074.3,1074.3,0,0,0,0,0,1,0,0
Monday,81,The Marlton Hotel,21,3,9.0,1007.0,974.9,1082.0,1,0,1,0,0,1,0,1
Monday,82,"Holiday Inn Express - New York City Chelsea, an IHG Hotel",21,3,7.8,1004.0,756.3,926.8,1,0,1,0,0,1,0,1
Monday,83,Renaissance New York Chelsea Hotel,21,3,8.2,418.0,1433.9,1433.9,1,0,1,0,0,1,0,0
Monday,84,The Manhattan Club,21,3,8.6,1007.0,1041.5,1440.4,1,0,0,1,0,1,0,1
Monday,85,Broadway Plaza Hotel,21,3,8.8,1164.0,839.3,926.8,0,0,0,0,0,1,0,1
Monday,86,Walker Hotel Tribeca,21,3,8.6,372.0,985.8,985.8,1,0,0,1,0,1,0,0
Monday,87,Courtyard by Marriott New York Manhattan/Upper East Side,21,3,8.0,1079.0,761.8,949.7,0,0,0,0,0,1,0,1
Monday,88,Walker Hotel Greenwich Village,21,3,8.6,699.0,1380.3,1380.3,0,0,0,1,0,1,0,0
Monday,89,The Rockaway Hotel,21,3,8.8,172.0,784.7,939.9,1,0,1,0,0,1,0,1
Monday,90,Hyatt Centric Times Square New York,21,3,9.0,1023.0,1504.9,1504.9,0,0,0,0,0,1,0,0
Monday,91,"Kimpton Hotel Eventi, an IHG Hotel",21,3,8.8,1003.0,1593.4,1593.4,0,0,0,0,0,1,0,0
Monday,92,The Michelangelo Hotel,21,3,8.8,1007.0,1136.6,1247.0,1,0,0,1,0,1,0,1
Monday,93,Placemakr Wall Street,21,3,9.0,144.0,867.8,867.8,0,0,0,1,0,1,0,0
Monday,94,"The Draper New York, Tapestry Collection by Hilton",21,3,8.6,531.0,1072.1,1072.1,0,0,0,0,0,1,0,0
Monday,95,"The Beekman, A Thompson Hotel",21,3,9.2,845.0,2166.1,2166.1,0,0,0,0,0,1,0,0
Monday,96,Hotel Beacon,21,3,9.2,1018.0,1429.5,1782.5,0,0,0,0,0,1,0,1
Monday,97,Renaissance New York Times Square Hotel,21,3,8.8,1010.0,1217.5,1217.5,0,0,0,0,0,1,0,0
Monday,98,TRYP by Wyndham New York City Times Square / Midtown,21,3,6.6,1172.0,710.4,710.4,0,0,0,1,0,1,0,0
Monday,100,Kixby,21,3,8.8,1015.0,920.2,1068.9,0,0,0,0,0,1,0,1
Monday,1,Hotel 32 32,21,4,8.0,1296.0,918.0,1180.3,0,0,0,0,0,1,0,1
Monday,2,"Martinique New York on Broadway, Curio Collection by Hilton",21,4,8.6,1011.0,1515.9,1515.9,0,0,0,0,0,1,0,0
Monday,3,Sonder at One Platt,21,4,8.0,165.0,1071.0,1071.0,0,0,1,0,0,1,0,0
Monday,4,YOTEL New York Times Square,21,4,7.0,1890.0,1013.1,1218.6,1,0,0,1,0,1,0,1
Monday,5,New York Marriott Marquis,21,4,9.0,1544.0,2337.7,2337.7,1,0,0,0,0,1,0,0
Monday,6,Millennium Hotel Broadway Times Square,21,4,7.0,6075.0,1208.7,1394.5,1,0,0,1,0,1,0,1
Monday,7,The Westin New York at Times Square,21,4,8.6,2154.0,1419.7,1419.7,1,0,0,0,0,1,0,0
Monday,8,Sheraton New York Times Square Hotel,21,4,8.0,1219.0,1447.0,1447.0,1,0,0,0,0,1,0,0
Monday,9,TownePlace Suites by Marriott New York Brooklyn,21,4,8.6,89.0,1054.6,1054.6,0,0,1,0,0,1,0,0
Monday,10,The Manhattan at Times Square Hotel,21,4,5.6,2651.0,1051.4,1342.1,1,0,0,1,0,1,0,1
Monday,11,Hyatt Grand Central New York,21,4,7.8,1684.0,1369.4,1369.4,0,0,0,0,0,1,0,0
Monday,12,M Social Hotel Times Square New York,21,4,8.8,2833.0,1516.9,1665.6,1,0,0,1,0,1,0,1
Monday,13,Park Central Hotel New York,21,4,8.0,1908.0,1452.5,1674.3,1,0,0,1,0,1,0,1
Monday,14,"InterContinental New York Times Square, an IHG Hotel",21,4,8.2,1055.0,1440.4,1440.4,0,0,0,0,0,1,0,0
Monday,16,The New Yorker A Wyndham Hotel,21,4,8.0,2600.0,868.9,868.9,1,0,0,1,0,1,0,0
Monday,17,The Westin New York Grand Central,21,4,8.6,1195.0,1724.6,1724.6,0,0,0,0,0,1,0,0
Monday,18,Empire Hotel,21,4,7.4,1311.0,997.8,1295.1,0,0,1,0,0,1,0,1
Monday,19,"Moxy NYC Times Square, a Marriott Hotel",21,4,8.4,1085.0,1072.1,1237.2,0,0,0,1,0,1,0,1
Monday,20,Millennium Downtown New York,21,4,7.4,2521.0,1248.1,1436.1,1,0,0,1,0,1,0,1
Monday,21,"Hotel Indigo Lower East Side New York, an IHG Hotel",21,4,8.0,1004.0,1210.9,1210.9,0,0,1,0,0,1,0,0
Monday,22,The Times Square EDITION,21,4,9.0,572.0,1863.4,1863.4,0,0,0,0,0,1,0,0
Monday,23,The Knickerbocker Hotel,21,4,8.8,1009.0,2256.8,2614.2,1,0,0,1,0,1,0,1
Monday,24,"InterContinental New York Barclay, an IHG Hotel",21,4,8.6,1011.0,1726.8,1726.8,0,0,0,0,0,1,0,0
Monday,25,RIU Plaza Manhattan Times Square,21,4,8.8,1859.0,1435.0,1435.0,1,0,0,0,0,1,0,0
Monday,26,INNSiDE by Meliá New York Nomad,21,4,8.8,1351.0,1592.4,1592.4,0,0,0,1,0,1,0,0
Monday,27,The Belvedere Hotel,21,4,8.6,2271.0,1163.9,1279.8,1,0,0,0,0,1,0,1
Monday,28,W New York - Times Square,21,4,8.4,1016.0,1426.2,1426.2,1,0,0,0,0,1,0,0
Monday,30,Moxy Brooklyn Willamsburg,21,4,5.3,0.0,1004.4,1004.4,0,0,0,0,0,1,0,0
Monday,31,Sonder The Industrialist,21,4,6.6,24.0,486.3,486.3,1,0,0,0,0,1,0,0
Monday,32,citizenM New York Bowery,21,4,9.2,1297.0,1118.0,1118.0,1,0,0,0,0,1,0,0
Monday,33,"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel",21,4,9.0,1020.0,1358.5,1358.5,0,0,0,0,0,1,0,0
Monday,34,Hotel 32 32,21,4,8.0,1296.0,918.0,1180.3,0,0,0,0,0,1,0,1
Monday,36,Warwick New York,21,4,8.0,1209.0,1276.5,1336.6,1,0,0,1,0,1,0,1
Monday,37,Conrad New York Midtown,21,4,8.4,1001.0,2518.0,2518.0,0,0,0,0,0,1,0,0
Monday,38,Royalton Park Avenue,21,4,8.2,1007.0,1516.9,1516.9,0,0,1,1,0,1,0,0
Monday,39,Executive Hotel Le Soleil New York,21,4,8.4,1808.0,1297.3,1297.3,1,0,0,1,0,1,0,0
Monday,40,The James New York - NoMad,21,4,8.4,1002.0,1860.1,1946.5,0,0,0,1,0,1,0,1
Monday,41,Freehand New York,21,4,8.2,1017.0,1145.4,1145.4,0,0,0,0,0,1,0,0
Monday,42,Refinery Hotel,21,4,8.8,1002.0,2048.1,2253.6,0,0,0,0,0,1,0,1
Monday,43,Hotel 57,21,4,8.4,1013.0,1016.4,1106.0,0,0,0,1,0,1,0,1
Monday,44,WestHouse New York,21,4,8.4,1007.0,2133.3,2415.3,1,0,1,1,0,1,0,1
Monday,45,Aliz Hotel Times Square,21,4,7.8,1150.0,1213.1,1213.1,0,0,0,1,0,1,0,0
Monday,46,OYO Times Square,21,4,7.0,1006.0,976.0,1113.7,1,0,0,1,0,1,0,1
Monday,47,Arthouse Hotel New York City,21,4,8.2,1010.0,1477.6,1702.7,0,0,0,1,0,1,0,1
Monday,48,"Crowne Plaza Times Square Manhattan, an IHG Hotel",21,4,8.0,1028.0,1338.8,1338.8,1,0,0,1,0,1,0,0
Monday,49,"Moxy NYC Chelsea, a Marriott Hotel",21,4,8.6,978.0,1353.0,1353.0,1,0,0,0,0,1,0,0
Monday,50,"Moxy NYC Lower East Side, a Marriott Hotel",21,4,9.0,75.0,1182.5,1182.5,1,0,0,0,0,1,0,0
Monday,52,Courtyard New York Manhattan/ Midtown East,21,4,8.6,1285.0,1417.5,2877.6,0,0,0,0,0,1,0,1
Monday,53,citizenM New York Times Square,21,4,9.0,1282.0,1236.1,1236.1,1,0,0,0,0,1,0,0
Monday,54,Omni Berkshire Place,21,4,9.0,1010.0,1655.7,1920.2,1,0,0,0,0,1,0,1
Monday,55,Sofitel New York,21,4,8.8,1009.0,2198.9,2428.4,1,0,0,0,0,1,0,1
Monday,56,Hyatt Centric Times Square New York,21,4,9.0,1023.0,1957.4,1957.4,0,0,0,0,0,1,0,0
Monday,57,"The Lexington Hotel, Autograph Collection",21,4,8.2,1009.0,1576.0,1576.0,0,0,0,0,0,1,0,0
Monday,58,Fairfield Inn & Suites by Marriott New York Brooklyn,21,4,8.4,1001.0,819.7,819.7,0,0,1,0,0,1,0,0
Monday,59,The Michelangelo Hotel,21,4,8.8,1007.0,1428.4,1647.0,1,0,0,1,0,1,0,1
Monday,60,The Pearl New York,21,4,9.2,1007.0,1769.4,1948.6,1,0,0,0,0,1,0,1
Monday,61,JW Marriott Essex House New York,21,4,8.6,999.0,2573.8,2573.8,0,0,0,0,0,1,0,0
Monday,62,SoHo 54 Hotel,21,4,7.0,973.0,828.4,903.8,1,0,0,1,0,1,0,1
Monday,63,Paramount Times Square,21,4,7.2,1057.0,805.5,805.5,0,0,0,0,0,1,0,0
Monday,64,"voco Times Square South, an IHG Hotel",21,4,8.4,409.0,871.0,965.0,0,0,0,1,0,1,0,1
Monday,65,The Bryant Park Hotel,21,4,9.0,1005.0,1751.9,1751.9,1,0,0,1,0,1,0,0
Monday,66,"EVEN Hotel Times Square South, an IHG Hotel",21,4,9.0,1006.0,1941.0,1941.0,0,0,0,0,0,1,0,0
Monday,67,Artezen Hotel,21,4,9.4,1368.0,1359.6,1584.7,0,0,0,0,0,1,0,1
Monday,68,Sheraton Tribeca New York Hotel,21,4,8.2,1014.0,965.0,965.0,1,0,0,0,0,1,0,0
Monday,69,New York Hilton Midtown,21,4,8.0,1015.0,1572.7,1572.7,0,0,0,0,0,1,0,0
Monday,70,Doubletree by Hilton New York Times Square South,21,4,8.4,2099.0,957.4,957.4,1,0,0,1,0,1,0,0
Monday,71,"EVEN Midtown East Grand Central, an IHG Hotel",21,4,8.6,1009.0,1339.9,1339.9,0,0,0,0,0,1,0,0
Monday,73,"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",21,4,7.2,1008.0,889.6,986.9,0,0,0,1,0,1,0,1
Monday,74,"Moxy NYC East Village, a Marriott Hotel",21,4,8.8,896.0,1206.6,1394.5,1,0,0,1,0,1,0,1
Monday,75,"Holiday Inn Express New York City Times Square, an IHG Hotel",21,4,7.2,1007.0,1025.1,1025.1,1,0,1,0,0,1,0,0
Monday,76,NH Collection New York Madison Avenue,21,4,8.2,321.0,1588.0,1588.0,0,0,0,1,0,1,0,0
Monday,77,"Moxy NYC Chelsea, a Marriott Hotel",21,4,8.6,978.0,1353.0,1353.0,1,0,0,0,0,1,0,0
Monday,78,The Marlton Hotel,21,4,9.0,1007.0,1354.1,1502.7,1,0,1,0,0,1,0,1
Monday,79,"Holiday Inn Express - New York City Chelsea, an IHG Hotel",21,4,7.8,1004.0,1004.4,1232.8,1,0,1,0,0,1,0,1
Monday,80,Renaissance New York Chelsea Hotel,21,4,8.2,418.0,1633.9,1633.9,1,0,1,0,0,1,0,0
Monday,81,The Manhattan Club,21,4,8.6,1007.0,1437.2,1986.9,1,0,0,1,0,1,0,1
Monday,82,Broadway Plaza Hotel,21,4,8.8,1164.0,1060.1,1236.1,0,0,0,0,0,1,0,1
Monday,83,Walker Hotel Tribeca,21,4,8.6,372.0,1319.1,1319.1,1,0,0,1,0,1,0,0
Monday,84,Courtyard by Marriott New York Manhattan/Upper East Side,21,4,8.0,1079.0,1005.5,1253.6,0,0,0,0,0,1,0,1
Monday,85,Walker Hotel Greenwich Village,21,4,8.6,699.0,1897.3,1897.3,0,0,0,1,0,1,0,0
Monday,86,"Kimpton Hotel Eventi, an IHG Hotel",21,4,8.8,1003.0,2025.1,2025.1,0,0,0,0,0,1,0,0
Monday,87,The Michelangelo Hotel,21,4,8.8,1007.0,1428.4,1647.0,1,0,0,1,0,1,0,1
Monday,88,Placemakr Wall Street,21,4,9.0,144.0,1131.2,1131.2,0,0,0,1,0,1,0,0
Monday,90,The Rockaway Hotel,21,4,8.8,172.0,1055.7,1265.6,1,0,1,0,0,1,0,1
Monday,91,"The Draper New York, Tapestry Collection by Hilton",21,4,8.6,531.0,1435.0,1435.0,0,0,0,0,0,1,0,0
Monday,92,"The Beekman, A Thompson Hotel",21,4,9.2,845.0,2938.8,2938.8,1,0,0,0,0,1,0,0
Monday,93,Hotel Beacon,21,4,9.2,1018.0,1906.0,2376.0,0,0,0,0,0,1,0,1
Monday,94,Renaissance New York Times Square Hotel,21,4,8.8,1010.0,1546.5,1546.5,1,0,0,0,0,1,0,0
Monday,95,TRYP by Wyndham New York City Times Square / Midtown,21,4,6.6,1172.0,996.7,996.7,0,0,0,1,0,1,0,0
Monday,97,Kixby,21,4,8.8,1015.0,1221.9,1418.6,0,0,0,0,0,1,0,1
Monday,98,Four Points by Sheraton Midtown-Times Square,21,4,8.4,1007.0,1063.4,1248.1,1,0,0,1,0,1,0,1
Monday,99,Pestana CR7 Times Square,21,4,8.4,388.0,1112.6,1112.6,1,0,0,1,0,1,0,0
Monday,100,Four Points By Sheraton New York Downtown,21,4,7.4,1023.0,732.2,732.2,0,0,0,0,0,1,0,0
Monday,1,"Martinique New York on Broadway, Curio Collection by Hilton",21,5,8.6,1011.0,1910.4,1910.4,0,0,0,0,0,1,0,0
Monday,2,Hotel 32 32,21,5,8.0,1296.0,1195.6,1538.8,0,0,0,0,0,1,0,1
Monday,3,Sonder at One Platt,21,5,8.0,165.0,1295.1,1295.1,0,0,1,0,0,1,0,0
Monday,4,YOTEL New York Times Square,21,5,7.0,1890.0,1349.7,1627.3,1,0,0,1,0,1,0,1
Monday,6,Millennium Hotel Broadway Times Square,21,5,7.0,6075.0,1498.4,1727.9,1,0,0,1,0,1,0,1
Monday,7,The Westin New York at Times Square,21,5,8.6,2154.0,1774.9,1774.9,1,0,0,0,0,1,0,0
Monday,8,Sheraton New York Times Square Hotel,21,5,8.0,1219.0,1692.9,1692.9,1,0,0,0,0,1,0,0
Monday,9,Moxy Brooklyn Willamsburg,21,5,5.3,0.0,1084.2,1318.0,0,0,0,1,0,1,0,1
Monday,10,The Manhattan at Times Square Hotel,21,5,5.6,2651.0,1378.1,1762.8,1,0,0,1,0,1,0,1
Monday,11,Hyatt Grand Central New York,21,5,7.8,1684.0,1678.7,1678.7,0,0,0,0,0,1,0,0
Monday,12,M Social Hotel Times Square New York,21,5,8.8,2833.0,1910.4,2098.4,1,0,0,1,0,1,0,1
Monday,13,Park Central Hotel New York,21,5,8.0,1908.0,1871.0,2158.5,1,0,0,1,0,1,0,1
Monday,14,"InterContinental New York Times Square, an IHG Hotel",21,5,8.2,1055.0,1826.2,1826.2,0,0,0,0,0,1,0,0
Monday,16,The New Yorker A Wyndham Hotel,21,5,8.0,2600.0,1185.8,1185.8,1,0,0,1,0,1,0,0
Monday,17,The Westin New York Grand Central,21,5,8.6,1195.0,2035.0,2035.0,0,0,0,0,0,1,0,0
Monday,18,Empire Hotel,21,5,7.4,1311.0,1354.1,1651.4,0,0,1,0,0,1,0,1
Monday,19,"Moxy NYC Times Square, a Marriott Hotel",21,5,8.4,1085.0,1173.8,1508.2,1,0,0,1,0,1,0,1
Monday,20,Millennium Downtown New York,21,5,7.4,2521.0,1572.7,1809.8,1,0,0,1,0,1,0,1
Monday,21,"Hotel Indigo Lower East Side New York, an IHG Hotel",21,5,8.0,1004.0,1608.7,1608.7,0,0,1,0,0,1,0,0
Monday,22,The Times Square EDITION,21,5,9.0,572.0,2259.0,2259.0,1,0,0,0,0,1,0,0
Monday,23,The Knickerbocker Hotel,21,5,8.8,1009.0,2637.2,3225.1,1,0,0,1,0,1,0,1
Monday,24,"InterContinental New York Barclay, an IHG Hotel",21,5,8.6,1011.0,2044.8,2044.8,0,0,0,0,0,1,0,0
Monday,25,RIU Plaza Manhattan Times Square,21,5,8.8,1859.0,1897.3,1897.3,1,0,0,0,0,1,0,0
Monday,26,INNSiDE by Meliá New York Nomad,21,5,8.8,1351.0,1986.9,1986.9,0,0,0,1,0,1,0,0
Monday,27,The Belvedere Hotel,21,5,8.6,2271.0,1499.5,1650.3,1,0,0,0,0,1,0,1
Monday,28,W New York - Times Square,21,5,8.4,1016.0,1835.0,1835.0,1,0,0,0,0,1,0,0
Monday,30,Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,21,5,8.6,1229.0,1597.8,1597.8,0,0,1,0,0,1,0,0
Monday,31,"Moxy NYC Chelsea, a Marriott Hotel",21,5,8.6,978.0,1640.4,1640.4,1,0,0,0,0,1,0,0
Monday,32,citizenM New York Bowery,21,5,9.2,1297.0,1462.3,1462.3,1,0,0,0,0,1,0,0
Monday,33,"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel",21,5,9.0,1020.0,1763.9,1763.9,0,0,0,0,0,1,0,0
Monday,34,Hotel 32 32,21,5,8.0,1296.0,1195.6,1538.8,0,0,0,0,0,1,0,1
Monday,36,Warwick New York,21,5,8.0,1209.0,1600.0,1674.3,1,0,0,1,0,1,0,1
Monday,38,Royalton Park Avenue,21,5,8.2,1007.0,1863.4,1863.4,0,0,1,1,0,1,0,0
Monday,39,Executive Hotel Le Soleil New York,21,5,8.4,1808.0,1633.9,1633.9,1,0,0,1,0,1,0,0
Monday,40,The James New York - NoMad,21,5,8.4,1002.0,2210.9,2557.4,1,0,0,1,0,1,0,1
Monday,41,Freehand New York,21,5,8.2,1017.0,1468.9,1468.9,0,0,0,0,0,1,0,0
Monday,42,Refinery Hotel,21,5,8.8,1002.0,2630.6,2895.1,0,0,0,0,0,1,0,1
Monday,43,WestHouse New York,21,5,8.4,1007.0,2666.7,3018.6,1,0,1,1,0,1,0,1
Monday,44,Hotel 57,21,5,8.4,1013.0,1320.2,1439.3,0,0,0,1,0,1,0,1
Monday,45,Aliz Hotel Times Square,21,5,7.8,1150.0,1569.4,1569.4,0,0,0,1,0,1,0,0
Monday,46,OYO Times Square,21,5,7.0,1006.0,1233.9,1409.8,1,0,0,1,0,1,0,1
Monday,47,Arthouse Hotel New York City,21,5,8.2,1010.0,1957.4,2259.0,0,0,0,1,0,1,0,1
Monday,48,"Crowne Plaza Times Square Manhattan, an IHG Hotel",21,5,8.0,1028.0,1749.7,1749.7,0,0,0,1,0,1,0,0
Monday,49,TownePlace Suites by Marriott New York Brooklyn,21,5,8.6,89.0,1475.4,1475.4,0,0,1,0,0,1,0,0
Monday,50,Sonder The Industrialist,21,5,6.6,24.0,680.9,680.9,1,0,0,0,0,1,0,0
Monday,52,Courtyard New York Manhattan/ Midtown East,21,5,8.6,1285.0,1818.6,3692.9,0,0,0,0,0,1,0,1
Monday,53,citizenM New York Times Square,21,5,9.0,1282.0,1627.3,1627.3,1,0,0,0,0,1,0,0
Monday,54,Omni Berkshire Place,21,5,9.0,1010.0,2004.4,2323.5,1,0,0,0,0,1,0,1
Monday,55,Sofitel New York,21,5,8.8,1009.0,2303.8,2838.3,1,0,0,0,0,1,0,1
Monday,56,Hyatt Centric Times Square New York,21,5,9.0,1023.0,2447.0,2447.0,0,0,0,0,0,1,0,0
Monday,57,"The Lexington Hotel, Autograph Collection",21,5,8.2,1009.0,1911.5,1911.5,0,0,0,0,0,1,0,0
Monday,58,Fairfield Inn & Suites by Marriott New York Brooklyn,21,5,8.4,1001.0,896.2,896.2,1,0,1,0,0,1,0,0
Monday,59,"Moxy NYC Lower East Side, a Marriott Hotel",21,5,9.0,75.0,1516.9,1516.9,1,0,0,0,0,1,0,0
Monday,61,The Pearl New York,21,5,9.2,1007.0,2310.4,2682.0,1,0,0,0,0,1,0,1
Monday,63,Paramount Times Square,21,5,7.2,1057.0,1075.4,1075.4,0,0,0,0,0,1,0,0
Monday,64,SoHo 54 Hotel,21,5,7.0,973.0,1121.3,1224.0,1,0,0,1,0,1,0,1
Monday,65,"voco Times Square South, an IHG Hotel",21,5,8.4,409.0,1184.7,1312.6,0,0,0,1,0,1,0,1
Monday,66,The Bryant Park Hotel,21,5,9.0,1005.0,2137.7,2137.7,1,0,0,1,0,1,0,0
Monday,67,"EVEN Hotel Times Square South, an IHG Hotel",21,5,9.0,1006.0,1798.9,2209.8,0,0,0,0,0,1,0,1
Monday,68,Artezen Hotel,21,5,9.4,1368.0,1748.6,2040.4,0,0,0,0,0,1,0,1
Monday,69,Sheraton Tribeca New York Hotel,21,5,8.2,1014.0,1201.1,1201.1,1,0,0,1,0,1,0,0
Monday,70,"Holiday Inn New York City - Times Square, an IHG Hotel",21,5,7.8,1124.0,1019.7,1019.7,1,0,0,0,0,1,0,0
Monday,71,New York Hilton Midtown,21,5,8.0,1015.0,1970.5,1970.5,0,0,0,0,0,1,0,0
Monday,72,Doubletree by Hilton New York Times Square South,21,5,8.4,2099.0,1220.8,1220.8,1,0,0,1,0,1,0,0
Monday,73,"EVEN Midtown East Grand Central, an IHG Hotel",21,5,8.6,1009.0,1678.7,1678.7,0,0,0,0,0,1,0,0
Monday,75,"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",21,5,7.2,1008.0,1167.2,1294.0,0,0,0,1,0,1,0,1
Monday,76,"Moxy NYC East Village, a Marriott Hotel",21,5,8.8,896.0,1442.6,1760.7,1,0,0,1,0,1,0,1
