Breakfast included_booking,Cancel Later_booking,Discount_booking,Discount_expedia,Distance from center_booking,Extras included_expedia,Free Cancellation_booking,Friday,Grade_booking,Grade_expedia,Index_booking,Index_expedia,Is refundable_expedia,LOS,Late payment_expedia,Location grade_booking,Monday,Late payment_booking,Num of Reviews_booking,Num of Reviews_expedia,Option Member_expedia,TTT,Wednesday,Diff_B-E
1,0,0,0,1700,1,0,0,8.1,8.6,58,74,0,3,0,1,0,0,3086,997.0,0,11,1,-149.59000000000003
1,0,0,0,1700,1,0,0,8.1,8.6,94,71,0,4,0,1,0,0,3086,997.0,0,11,1,-205.3699999999999
1,0,0,0,1700,1,0,0,8.1,8.6,83,77,0,5,0,1,0,0,3086,997.0,0,11,1,-269.44000000000005
1,0,0,0,1700,1,0,0,8.1,8.6,75,70,0,4,0,1,0,0,3086,997.0,0,13,1,-112.77999999999996
1,0,0,0,1700,1,0,0,8.1,8.6,78,55,0,5,0,1,0,0,3086,997.0,0,13,1,-133.75
1,0,0,0,1700,1,0,0,8.1,8.6,68,54,0,4,0,1,0,0,3086,997.0,0,14,1,-168.1300000000001
1,0,0,0,1700,1,0,0,8.1,8.6,48,48,0,5,0,1,0,0,3086,997.0,0,14,1,-281.26
1,0,0,0,1700,1,0,0,8.1,8.6,66,93,0,2,0,1,0,0,3086,997.0,0,15,1,-118.75
1,0,0,0,1700,1,0,0,8.1,8.6,45,92,0,5,0,1,0,0,3086,997.0,0,15,1,-271.1100000000001
1,1,0,0,1700,1,1,0,8.1,8.6,54,84,0,4,0,1,0,1,3086,997.0,0,20,1,-36.00999999999999
1,0,0,0,1700,1,0,1,8.1,8.6,33,48,0,2,0,1,0,0,3096,998.0,0,5,0,-158.24
1,0,0,0,1700,1,0,1,8.1,8.6,39,60,0,3,0,1,0,0,3096,998.0,0,5,0,-236.1800000000001
1,1,0,0,1700,1,1,1,8.1,8.6,93,57,0,3,0,1,0,1,3096,998.0,0,6,0,-46.58000000000016
1,0,0,0,1700,1,0,1,8.1,8.6,35,42,0,4,0,1,0,0,3096,998.0,0,6,0,-277.8600000000001
1,0,0,0,1700,1,0,1,8.1,8.6,36,51,0,3,0,1,0,0,3096,998.0,0,7,0,-204.83000000000004
1,0,0,0,1700,1,0,1,8.1,8.6,31,34,0,4,0,1,0,0,3096,998.0,0,7,0,-265.97
1,0,0,0,1700,1,0,1,8.1,8.6,34,40,0,5,0,1,0,0,3096,998.0,0,7,0,-336.74
1,0,0,0,1700,1,0,1,8.1,8.6,44,46,0,2,0,1,0,0,3096,998.0,0,8,0,-126.89
1,0,0,0,1700,1,0,1,8.1,8.6,51,49,0,3,0,1,0,0,3096,998.0,0,8,0,-187.92999999999995
1,0,0,0,1700,1,0,1,8.1,8.6,32,50,0,4,0,1,0,0,3096,998.0,0,8,0,-258.6999999999998
1,0,0,0,1700,1,0,1,8.1,8.6,28,41,0,5,0,1,0,0,3096,998.0,0,8,0,-326.73
1,0,0,0,1700,1,0,1,8.1,8.6,61,69,0,2,0,1,0,0,3096,998.0,0,9,0,-111.77999999999996
1,0,0,0,1700,1,0,1,8.1,8.6,67,76,0,3,0,1,0,0,3096,998.0,0,9,0,-182.55000000000007
1,0,0,0,1700,1,0,1,8.1,8.6,47,68,0,4,0,1,0,0,3096,998.0,0,10,0,-263.81999999999994
1,0,0,0,1700,1,0,1,8.1,8.6,37,48,0,5,0,1,0,0,3096,998.0,0,10,0,-328.79999999999995
1,0,0,0,1700,1,0,1,8.1,8.6,59,76,0,3,0,1,0,0,3096,998.0,0,11,0,-203.88
1,0,0,0,1700,1,0,1,8.1,8.6,36,46,0,4,0,1,0,0,3096,998.0,0,11,0,-267.76
1,0,0,0,1700,1,0,1,8.1,8.6,25,37,0,5,0,1,0,0,3096,998.0,0,11,0,-340.79
1,0,0,0,1700,1,0,1,8.1,8.6,67,88,0,1,0,1,0,0,3096,998.0,0,12,0,-67.92999999999995
1,0,0,0,1700,1,0,1,8.1,8.6,50,49,0,2,0,1,0,0,3096,998.0,0,12,0,-131.90999999999997
1,0,0,0,1700,1,0,1,8.1,8.6,31,45,0,3,0,1,0,0,3096,998.0,0,12,0,-196.99
1,0,0,0,1700,1,0,1,8.1,8.6,37,32,0,4,0,1,0,0,3096,998.0,0,12,0,-269.9200000000001
1,0,0,0,1700,1,0,1,8.1,8.6,36,32,0,5,0,1,0,0,3096,998.0,0,12,0,-319.8399999999999
1,0,0,0,1700,1,0,1,8.1,8.6,34,41,0,2,0,1,0,0,3096,998.0,0,13,0,-128.95999999999992
1,0,0,0,1700,1,0,1,8.1,8.6,30,52,0,3,0,1,0,0,3096,998.0,0,13,0,-201.99
1,0,0,0,1700,1,0,1,8.1,8.6,43,36,0,4,0,1,0,0,3096,998.0,0,13,0,-252.6300000000001
1,0,0,0,1700,1,0,1,8.1,8.6,46,34,0,5,0,1,0,0,3096,998.0,0,13,0,-304.71000000000004
1,0,0,0,1700,1,0,1,8.1,8.6,36,58,0,1,0,1,0,0,3096,998.0,0,14,0,-63.97999999999996
1,0,0,0,1700,1,0,1,8.1,8.6,44,52,0,3,0,1,0,0,3096,998.0,0,14,0,-187.92999999999995
1,0,0,0,1700,1,0,1,8.1,8.6,43,40,0,4,0,1,0,0,3096,998.0,0,14,0,-240.73
1,0,0,0,1700,1,0,1,8.1,8.6,40,64,0,2,0,1,0,0,3096,998.0,0,15,0,-89.84000000000003
1,0,0,0,1700,1,0,1,8.1,8.6,32,63,0,3,0,1,0,0,3096,998.0,0,15,0,-124.76
1,0,0,0,1700,1,0,1,8.1,8.6,40,50,0,4,0,1,0,0,3096,998.0,0,15,0,-165.89999999999986
1,0,0,0,1700,1,0,1,8.1,8.6,29,49,0,5,0,1,0,0,3096,998.0,0,15,0,-207.71000000000004
1,0,0,0,1700,1,0,1,8.1,8.6,75,68,0,2,0,1,0,0,3096,998.0,0,16,0,-102.71999999999996
1,0,0,0,1700,1,0,1,8.1,8.6,70,68,0,3,0,1,0,0,3096,998.0,0,16,0,-160.52999999999997
1,0,0,0,1700,1,0,1,8.1,8.6,95,66,0,2,0,1,0,0,3096,998.0,0,29,0,-148.35000000000002
1,0,0,0,1700,1,0,1,8.1,8.6,85,93,0,4,0,1,0,0,3096,998.0,0,29,0,-299.9000000000001
1,0,0,0,1700,1,0,1,8.1,8.6,84,58,0,2,0,1,0,0,3096,998.0,0,30,0,-126.57000000000004
0,0,1,0,1000,0,0,0,8.6,8.8,14,37,0,1,0,1,1,0,6436,1854.0,0,1,0,-40.839999999999975
0,0,1,0,1000,0,0,0,8.6,8.8,8,38,0,2,0,1,1,0,6436,1854.0,0,1,0,-83.98999999999995
0,0,1,0,1000,0,0,0,8.6,8.8,5,36,0,3,0,1,1,0,6436,1854.0,0,1,0,-124.93000000000006
0,0,1,0,1000,0,0,0,8.6,8.8,8,36,0,4,0,1,1,0,6436,1854.0,0,1,0,-177.85000000000014
0,0,1,0,1000,0,0,0,8.6,8.8,9,36,0,5,0,1,1,0,6436,1854.0,0,1,0,-417.46
0,0,1,0,1000,0,0,0,8.6,8.8,4,38,0,1,0,1,1,0,6438,1854.0,0,2,0,-73.89999999999998
0,0,1,0,1000,0,0,0,8.6,8.8,3,37,0,2,0,1,1,0,6438,1854.0,0,2,0,-145.5
0,0,1,0,1000,0,0,0,8.6,8.8,3,38,0,3,0,1,1,0,6438,1854.0,0,2,0,-228.99
0,0,1,0,1000,0,0,0,8.6,8.8,17,38,0,4,0,1,1,0,6438,1854.0,0,2,0,-341.52
0,0,1,0,1000,0,0,0,8.6,8.8,8,38,0,5,0,1,1,0,6438,1854.0,0,2,0,-423.54
0,0,1,0,1000,0,0,0,8.6,8.8,3,40,0,1,0,1,1,0,6438,1854.0,0,3,0,-71.31
0,0,1,0,1000,0,0,0,8.6,8.8,11,39,0,2,0,1,1,0,6438,1854.0,0,3,0,-155.08999999999995
0,0,1,0,1000,0,0,0,8.6,8.8,26,39,0,3,0,1,1,0,6438,1854.0,0,3,0,-262.37
0,0,1,0,1000,0,0,0,8.6,8.8,21,39,0,4,0,1,1,0,6438,1854.0,0,3,0,-344.1099999999999
0,0,1,0,1000,0,0,0,8.6,8.8,13,39,0,5,0,1,1,0,6438,1854.0,0,3,0,-429.44000000000005
0,1,1,0,1000,0,1,0,8.6,8.8,22,40,1,1,0,1,1,1,6438,1855.0,0,4,0,-83.67000000000002
0,1,1,0,1000,0,1,0,8.6,8.8,41,39,1,2,0,1,1,1,6438,1855.0,0,4,0,-186.42999999999995
0,1,1,0,1000,0,1,0,8.6,8.8,30,40,1,3,0,1,1,1,6438,1855.0,0,4,0,-268.54999999999995
0,1,1,0,1000,0,1,0,8.6,8.8,31,39,1,4,0,1,1,1,6438,1855.0,0,4,0,-353.8800000000001
0,1,1,0,1000,0,1,0,8.6,8.8,15,40,1,5,0,1,1,1,6438,1855.0,0,4,0,-443.5500000000002
0,1,1,0,1000,0,1,0,8.6,8.8,60,38,1,2,0,1,1,1,6438,1855.0,0,5,0,-180.63
0,1,1,0,1000,0,1,0,8.6,8.8,28,36,1,3,0,1,1,1,6438,1855.0,0,5,0,-264.86
0,1,1,0,1000,0,1,0,8.6,8.8,15,37,1,4,0,1,1,1,6438,1855.0,0,5,0,-355.53
0,1,1,0,1000,0,1,0,8.6,8.8,8,36,1,5,0,1,1,1,6438,1855.0,0,5,0,-447.1400000000001
0,1,1,0,1000,0,1,0,8.6,8.8,27,37,1,1,0,1,1,1,6438,1855.0,0,6,0,-77.48999999999998
0,1,1,0,1000,0,1,0,8.6,8.8,6,36,1,2,0,1,1,1,6438,1855.0,0,6,0,-157.57999999999993
0,1,1,0,1000,0,1,0,8.6,8.8,2,33,1,3,0,1,1,1,6438,1855.0,0,6,0,-243.01
0,1,1,0,1000,0,1,0,8.6,8.8,9,33,1,4,0,1,1,1,6438,1855.0,0,6,0,-349.3499999999999
0,1,1,0,1000,0,1,0,8.6,8.8,10,25,1,5,0,1,1,1,6438,1855.0,0,6,0,-451.3900000000001
0,1,1,0,1000,0,1,0,8.6,8.8,11,24,1,1,0,1,1,1,6438,1855.0,0,7,0,-81.18
0,1,1,0,1000,0,1,0,8.6,8.8,6,24,1,2,0,1,1,1,6438,1855.0,0,7,0,-165.51
0,1,1,0,1000,0,1,0,8.6,8.8,11,25,1,3,0,1,1,1,6438,1855.0,0,7,0,-266.51
0,1,1,0,1000,0,1,0,8.6,8.8,8,23,1,4,0,1,1,1,6438,1855.0,0,7,0,-369.6499999999999
0,1,1,0,1000,0,1,0,8.6,8.8,7,24,1,5,0,1,1,1,6438,1855.0,0,7,0,-471.3000000000002
0,1,1,0,1000,0,1,0,8.6,8.8,14,23,1,1,0,1,1,1,6438,1855.0,0,8,0,-85.43
0,1,1,0,1000,0,1,0,8.6,8.8,14,24,1,2,0,1,1,1,6438,1855.0,0,8,0,-181.17999999999995
0,1,1,0,1000,0,1,0,8.6,8.8,10,24,1,3,0,1,1,1,6438,1855.0,0,8,0,-284.22
0,1,1,0,1000,0,1,0,8.6,8.8,11,34,1,4,0,1,1,1,6438,1855.0,0,8,0,-385.8699999999999
0,1,1,0,1000,0,1,0,8.6,8.8,13,24,1,5,0,1,1,1,6438,1855.0,0,8,0,-488.9100000000001
0,1,1,0,1000,0,1,0,8.6,8.8,8,24,1,1,0,1,1,1,6438,1855.0,0,9,0,-91.61
0,1,1,0,1000,0,1,0,8.6,8.8,25,24,1,2,0,1,1,1,6438,1855.0,0,9,0,-194.36
0,1,1,0,1000,0,1,0,8.6,8.8,7,24,1,3,0,1,1,1,6438,1855.0,0,9,0,-296.29999999999995
0,1,1,0,1000,0,1,0,8.6,8.8,6,24,1,4,0,1,1,1,6438,1855.0,0,9,0,-399.3299999999999
0,1,1,0,1000,0,1,0,8.6,8.8,4,24,1,5,0,1,1,1,6438,1855.0,0,9,0,-476.83000000000015
0,1,1,0,1000,0,1,0,8.6,8.8,23,24,1,1,0,1,1,1,6438,1855.0,0,10,0,-97.40999999999995
0,1,1,0,1000,0,1,0,8.6,8.8,15,24,1,2,0,1,1,1,6438,1855.0,0,10,0,-195.20000000000005
0,1,1,0,1000,0,1,0,8.6,8.8,9,24,1,3,0,1,1,1,6438,1855.0,0,10,0,-201.72000000000003
0,1,1,0,1000,0,1,0,8.6,8.8,9,24,1,4,0,1,1,1,6438,1855.0,0,10,0,-243.22000000000003
0,1,1,0,1000,0,1,0,8.6,8.8,4,24,1,5,0,1,1,1,6438,1855.0,0,10,0,-285.8100000000002
0,1,1,0,1000,0,1,0,8.6,8.8,12,23,1,1,0,1,1,1,6438,1855.0,0,11,0,-97.40999999999995
0,1,1,0,1000,0,1,0,8.6,8.8,31,23,1,2,0,1,1,1,6438,1855.0,0,11,0,-133.69000000000003
0,1,1,0,1000,0,1,0,8.6,8.8,8,23,1,3,0,1,1,1,6438,1855.0,0,11,0,-176.27999999999997
0,1,1,0,1000,0,1,0,8.6,8.8,3,23,1,4,0,1,1,1,6438,1856.0,0,11,0,-218.78
0,1,1,0,1000,0,1,0,8.6,8.8,6,23,1,5,0,1,1,1,6438,1856.0,0,11,0,-264.79999999999995
0,1,1,0,1000,0,1,0,8.6,8.8,16,22,1,1,0,1,1,1,6438,1856.0,0,12,0,-66.93
0,1,1,0,1000,0,1,0,8.6,8.8,17,24,1,2,0,1,1,1,6438,1856.0,0,12,0,-109.52999999999996
0,1,1,0,1000,0,1,0,8.6,8.8,6,24,1,3,0,1,1,1,6438,1856.0,0,12,0,-151.0200000000001
0,1,1,0,1000,0,1,0,8.6,8.8,2,24,1,4,0,1,1,1,6438,1856.0,0,12,0,-197.76
0,1,1,0,1000,0,1,0,8.6,8.8,5,23,1,5,0,1,1,1,6438,1856.0,0,12,0,-249.8500000000001
0,1,1,0,1000,0,1,0,8.6,8.8,2,25,1,1,0,1,1,1,6438,1856.0,0,13,0,-73.35000000000002
0,1,1,0,1000,0,1,0,8.6,8.8,2,25,1,2,0,1,1,1,6438,1856.0,0,13,0,-145.5
0,1,1,0,1000,0,1,0,8.6,8.8,2,25,1,3,0,1,1,1,6438,1856.0,0,13,0,-223.09000000000003
0,1,1,0,1000,0,1,0,8.6,8.8,3,25,1,4,0,1,1,1,6438,1856.0,0,13,0,-304.83000000000004
0,1,1,0,1000,0,1,0,8.6,8.8,3,24,1,5,0,1,1,1,6438,1856.0,0,13,0,-395.51
0,1,1,0,1000,0,1,0,8.6,8.8,2,24,1,1,0,1,1,1,6438,1856.0,0,14,0,-73.35000000000002
0,1,1,0,1000,0,1,0,8.6,8.8,2,24,1,2,0,1,1,1,6438,1856.0,0,14,0,-150.83999999999995
0,1,1,0,1000,0,1,0,8.6,8.8,3,24,1,3,0,1,1,1,6438,1856.0,0,14,0,-232.58000000000004
0,1,1,0,1000,0,1,0,8.6,8.8,5,24,1,4,0,1,1,1,6438,1857.0,0,14,0,-322.26
0,1,1,0,1000,0,1,0,8.6,8.8,4,25,1,5,0,1,1,1,6438,1857.0,0,14,0,-419.1099999999999
0,1,1,0,1000,0,1,0,8.6,8.8,6,24,1,1,0,1,1,1,6438,1857.0,0,15,0,-77.48999999999998
0,1,1,0,1000,0,1,0,8.6,8.8,9,24,1,2,0,1,1,1,6438,1857.0,0,15,0,-159.33000000000004
0,1,1,0,1000,0,1,0,8.6,8.8,8,25,1,4,0,1,1,1,6438,1857.0,0,15,0,-346.04
0,1,1,0,1000,0,1,0,8.6,8.8,6,25,1,5,0,1,1,1,6438,1857.0,0,15,0,-439.3100000000002
0,1,1,0,1000,0,1,0,8.6,8.8,4,24,1,1,0,1,1,1,6438,1857.0,0,16,0,-81.74000000000001
0,1,1,0,1000,0,1,0,8.6,8.8,11,24,1,2,0,1,1,1,6438,1857.0,0,16,0,-172.69000000000003
0,1,1,0,1000,0,1,0,8.6,8.8,5,25,1,4,0,1,1,1,6438,1857.0,0,16,0,-361.71
0,1,1,0,1000,0,1,0,8.6,8.8,8,24,1,5,0,1,1,1,6438,1857.0,0,16,0,-448.8000000000002
0,1,1,0,1000,0,1,0,8.6,8.8,16,24,1,1,0,1,1,1,6438,1857.0,0,17,0,-89.57
0,1,1,0,1000,0,1,0,8.6,8.8,28,22,1,2,0,1,1,1,6438,1857.0,0,17,0,-186.42999999999995
0,1,1,0,1000,0,1,0,8.6,8.8,13,24,1,3,0,1,1,1,6438,1857.0,0,17,0,-279.69000000000005
0,1,1,0,1000,0,1,0,8.6,8.8,10,24,1,4,0,1,1,1,6438,1857.0,0,17,0,-365.96
0,1,1,0,1000,0,1,0,8.6,8.8,5,25,1,5,0,1,1,1,6438,1857.0,0,17,0,-439.3100000000002
0,1,1,0,1000,0,1,0,8.6,8.8,25,25,1,1,0,1,1,1,6438,1857.0,0,18,0,-95.75
0,1,1,0,1000,0,1,0,8.6,8.8,11,25,1,2,0,1,1,1,6438,1858.0,0,18,0,-189.02
0,1,1,0,1000,0,1,0,8.6,8.8,11,25,1,3,0,1,1,1,6438,1858.0,0,18,0,-276.3799999999999
0,1,1,0,1000,0,1,0,8.6,8.8,5,25,1,4,0,1,1,1,6438,1858.0,0,18,0,-349.3499999999999
0,1,1,0,1000,0,1,0,8.6,8.8,5,25,1,5,0,1,1,1,6438,1858.0,0,18,0,-425.85000000000014
0,1,1,0,1000,0,1,0,8.6,8.8,13,22,1,1,0,1,1,1,6438,1858.0,0,19,0,-93.26
0,1,1,0,1000,0,1,0,8.6,8.8,17,25,1,2,0,1,1,1,6438,1858.0,0,19,0,-180.63
0,1,1,0,1000,0,1,0,8.6,8.8,9,24,1,4,0,1,1,1,6438,1858.0,0,19,0,-330.0899999999999
0,1,1,0,1000,0,1,0,8.6,8.8,6,25,1,5,0,1,1,1,6438,1858.0,0,19,0,-417.46
0,1,1,0,1000,0,1,0,8.6,8.8,24,25,1,1,0,1,1,1,6438,1858.0,0,20,0,-87.07999999999998
0,1,1,0,1000,0,1,0,8.6,8.8,9,25,1,2,0,1,1,1,6438,1858.0,0,20,0,-159.33000000000004
0,1,1,0,1000,0,1,0,8.6,8.8,3,25,1,3,0,1,1,1,6438,1858.0,0,20,0,-236.83000000000004
0,1,1,0,1000,0,1,0,8.6,8.8,4,25,1,4,0,1,1,1,6438,1858.0,0,20,0,-324.19000000000005
0,1,1,0,1000,0,1,0,8.6,8.8,5,25,1,5,0,1,1,1,6438,1858.0,0,20,0,-411.28
0,1,1,0,1000,0,1,0,8.6,8.8,3,24,1,1,0,1,1,1,6438,1858.0,0,21,0,-73.35000000000002
0,1,1,0,1000,0,1,0,8.6,8.8,3,25,1,2,0,1,1,1,6438,1859.0,0,21,0,-150.83999999999995
0,1,1,0,1000,0,1,0,8.6,8.8,3,25,1,3,0,1,1,1,6438,1859.0,0,21,0,-236.83000000000004
0,1,1,0,1000,0,1,0,8.6,8.8,7,25,1,4,0,1,1,1,6438,1859.0,0,21,0,-324.19000000000005
0,1,1,0,1000,0,1,0,8.6,8.8,4,25,1,5,0,1,1,1,6438,1859.0,0,21,0,-419.1099999999999
0,1,1,0,1000,0,1,0,8.6,8.8,5,25,1,1,0,1,1,1,6438,1859.0,0,22,0,-77.48999999999998
0,1,1,0,1000,0,1,0,8.6,8.8,5,25,1,2,0,1,1,1,6438,1859.0,0,22,0,-164.86
0,1,1,0,1000,0,1,0,8.6,8.8,8,25,1,3,0,1,1,1,6438,1859.0,0,22,0,-250.84000000000003
0,1,1,0,1000,0,1,0,8.6,8.8,7,24,1,4,0,1,1,1,6438,1859.0,0,22,0,-346.04
0,1,1,0,1000,0,1,0,8.6,8.8,4,25,1,5,0,1,1,1,6438,1859.0,0,22,0,-447.1400000000001
0,1,1,0,1000,0,1,0,8.6,8.8,11,25,1,1,0,1,1,1,6438,1859.0,0,23,0,-87.07999999999998
0,1,1,0,1000,0,1,0,8.6,8.8,16,25,1,2,0,1,1,1,6438,1859.0,0,23,0,-173.35000000000002
0,1,1,0,1000,0,1,0,8.6,8.8,10,25,1,3,0,1,1,1,6438,1859.0,0,23,0,-268.54999999999995
0,1,1,0,1000,0,1,0,8.6,8.8,6,25,1,4,0,1,1,1,6438,1859.0,0,23,0,-369.6499999999999
0,1,1,0,1000,0,1,0,8.6,8.8,10,25,1,5,0,1,1,1,6438,1859.0,0,23,0,-462.8100000000002
0,1,1,0,1000,0,1,0,8.6,8.8,17,23,1,1,0,1,1,1,6438,1859.0,0,24,0,-87.07999999999998
0,1,1,0,1000,0,1,0,8.6,8.8,21,24,1,2,0,1,1,1,6438,1860.0,0,24,0,-252.17999999999995
0,1,1,0,1000,0,1,0,8.6,8.8,6,25,1,3,0,1,1,1,6438,1859.0,0,24,0,-282.28
0,1,1,0,1000,0,1,0,8.6,8.8,7,25,1,4,0,1,1,1,6438,1859.0,0,24,0,-375.55
0,1,1,0,1000,0,1,0,8.6,8.8,19,24,1,1,0,1,1,1,6438,1859.0,0,25,0,-95.2
0,1,1,0,1000,0,1,0,8.6,8.8,12,25,1,3,0,1,1,1,6438,1859.0,0,25,0,-288.46000000000004
0,1,1,0,1000,0,1,0,8.6,8.8,7,25,1,4,0,1,1,1,6438,1859.0,0,25,0,-381.6300000000001
0,1,1,0,1000,0,1,0,8.6,8.8,3,25,1,5,0,1,1,1,6438,1859.0,0,25,0,-476.83000000000015
0,1,1,0,1000,0,1,0,8.6,8.8,4,24,1,1,0,1,1,1,6438,1859.0,0,26,0,-101.10000000000002
0,1,1,0,1000,0,1,0,8.6,8.8,13,25,1,2,0,1,1,1,6438,1859.0,0,26,0,-194.36
0,1,1,0,1000,0,1,0,8.6,8.8,9,25,1,3,0,1,1,1,6438,1859.0,0,26,0,-286.71000000000004
0,1,1,0,1000,0,1,0,8.6,8.8,6,25,1,4,0,1,1,1,6438,1859.0,0,26,0,-381.6300000000001
0,1,1,0,1000,0,1,0,8.6,8.8,2,25,1,5,0,1,1,1,6438,1859.0,0,26,0,-476.83000000000015
0,1,1,0,1000,0,1,0,8.6,8.8,20,25,1,1,0,1,1,1,6438,1859.0,0,27,0,-93.26
0,1,1,0,1000,0,1,0,8.6,8.8,8,25,1,2,0,1,1,1,6438,1860.0,0,27,0,-186.42999999999995
0,1,1,0,1000,0,1,0,8.6,8.8,5,25,1,3,0,1,1,1,6438,1860.0,0,27,0,-280.6299999999999
0,1,1,0,1000,0,1,0,8.6,8.8,6,25,1,4,0,1,1,1,6438,1860.0,0,27,0,-375.55
0,1,1,0,1000,0,1,0,8.6,8.8,2,25,1,5,0,1,1,1,6438,1860.0,0,27,0,-473.2400000000002
0,1,1,0,1000,0,1,0,8.6,8.8,4,25,1,1,0,1,1,1,6438,1860.0,0,28,0,-93.26
0,1,1,0,1000,0,1,0,8.6,8.8,6,24,1,2,0,1,1,1,6438,1860.0,0,28,0,-187.36
0,1,1,0,1000,0,1,0,8.6,8.8,2,25,1,3,0,1,1,1,6438,1860.0,0,28,0,-282.28
0,1,1,0,1000,0,1,0,8.6,8.8,2,25,1,4,0,1,1,1,6438,1860.0,0,28,0,-379.97
0,1,1,0,1000,0,1,0,8.6,8.8,2,25,1,5,0,1,1,1,6438,1860.0,0,28,0,-502.9200000000001
0,1,1,0,1000,0,1,0,8.6,8.8,6,24,1,1,0,1,1,1,6438,1860.0,0,29,0,-95.2
0,1,1,0,1000,0,1,0,8.6,8.8,1,25,1,2,0,1,1,1,6438,1860.0,0,29,0,-189.02
0,1,1,0,1000,0,1,0,8.6,8.8,1,25,1,3,0,1,1,1,6438,1860.0,0,29,0,-286.71000000000004
0,1,1,0,1000,0,1,0,8.6,8.8,1,25,1,4,0,1,1,1,6438,1860.0,0,29,0,-405.23
0,1,1,0,1000,0,1,0,8.6,8.8,1,25,1,5,0,1,1,1,6438,1860.0,0,29,0,-508.82000000000016
0,1,1,0,1000,0,1,0,8.6,8.8,3,25,1,1,0,1,1,1,6438,1860.0,0,30,0,-95.2
0,1,1,0,1000,0,1,0,8.6,8.8,5,24,1,2,0,1,1,1,6438,1860.0,0,30,0,-192.61
0,1,1,0,1000,0,1,0,8.6,8.8,3,25,1,3,0,1,1,1,6438,1860.0,0,30,0,-306.06999999999994
0,1,1,0,1000,0,1,0,8.6,8.8,3,25,1,4,0,1,1,1,6438,1860.0,0,30,0,-409.76
0,1,1,0,1000,0,1,0,8.6,8.8,12,66,1,4,0,1,0,1,6472,1885.0,0,4,1,-336.26
0,1,1,0,1000,0,1,0,8.6,8.8,11,56,1,5,0,1,0,1,6472,1885.0,0,4,1,-435.97
0,1,1,0,1000,0,1,0,8.6,8.8,15,70,1,3,0,1,0,1,6472,1885.0,0,5,1,-262.7800000000001
0,1,1,0,1000,0,1,0,8.6,8.8,9,53,1,4,0,1,0,1,6472,1885.0,0,5,1,-362.5
0,1,1,0,1000,0,1,0,8.6,8.8,9,62,1,5,0,1,0,1,6472,1885.0,0,5,1,-489.3800000000001
0,1,1,0,1000,0,1,0,8.6,8.8,9,71,1,3,0,1,0,1,6472,1885.0,0,6,1,-284.4200000000001
0,1,1,0,1000,0,1,0,8.6,8.8,7,70,1,4,0,1,0,1,6472,1885.0,0,6,1,-404.3900000000001
0,1,1,0,1000,0,1,0,8.6,8.8,7,57,1,5,0,1,0,1,6472,1885.0,0,6,1,-509.9200000000001
0,1,1,0,1000,0,1,0,8.6,8.8,7,86,1,4,0,1,0,1,6472,1885.0,0,7,1,-413.97
0,1,1,0,1000,0,1,0,8.6,8.8,8,75,1,5,0,1,0,1,6472,1885.0,0,7,1,-489.3800000000001
0,1,1,0,1000,0,1,0,8.6,8.8,9,73,1,5,0,1,0,1,6472,1885.0,0,8,1,-466.09000000000015
0,1,1,0,1000,0,1,0,8.6,8.8,6,85,1,4,0,1,0,1,6472,1885.0,0,9,1,-360.6599999999999
0,1,1,0,1000,0,1,0,8.6,8.8,8,69,1,5,0,1,0,1,6472,1885.0,0,9,1,-446.0
0,1,1,0,1000,0,1,0,8.6,8.8,7,76,1,3,0,1,0,1,6472,1885.0,0,10,1,-240.3100000000001
0,1,1,0,1000,0,1,0,8.6,8.8,8,56,1,4,0,1,0,1,6472,1885.0,0,10,1,-320.2199999999999
0,1,1,0,1000,0,1,0,8.6,8.8,8,63,1,5,0,1,0,1,6472,1885.0,0,10,1,-407.5899999999999
0,1,1,0,1000,0,1,0,8.6,8.8,7,84,1,3,0,1,0,1,6472,1885.0,0,11,1,-220.5
0,1,1,0,1000,0,1,0,8.6,8.8,7,81,1,4,0,1,0,1,6472,1885.0,0,11,1,-308.15
0,1,1,0,1000,0,1,0,8.6,8.8,10,87,1,5,0,1,0,1,6472,1885.0,0,11,1,-395.6299999999999
0,1,1,0,1000,0,1,0,8.6,8.8,8,82,1,3,0,1,0,1,6472,1885.0,0,12,1,-237.17000000000007
0,1,1,0,1000,0,1,0,8.6,8.8,11,81,1,4,0,1,0,1,6472,1885.0,0,12,1,-324.92
0,1,1,0,1000,0,1,0,8.6,8.8,6,73,1,5,0,1,0,1,6472,1885.0,0,12,1,-418.0
0,1,1,0,1000,0,1,0,8.6,8.8,6,97,1,3,0,1,0,1,6472,1885.0,0,13,1,-254.94000000000003
0,1,1,0,1000,0,1,0,8.6,8.8,3,85,1,4,0,1,0,1,6472,1885.0,0,13,1,-348.1099999999999
0,1,1,0,1000,0,1,0,8.6,8.8,13,94,1,5,0,1,0,1,6472,1885.0,0,13,1,-467.53
0,1,1,0,1000,0,1,0,8.6,8.8,10,97,1,5,0,1,0,1,6472,1885.0,0,18,1,-404.21
0,1,1,0,1000,0,1,0,8.6,8.8,7,87,1,3,0,1,0,1,6472,1885.0,0,19,1,-234.88
0,1,1,0,1000,0,1,0,8.6,8.8,6,80,1,4,0,1,0,1,6472,1885.0,0,19,1,-322.2600000000001
0,1,1,0,1000,0,1,0,8.6,8.8,5,96,1,5,0,1,0,1,6472,1885.0,0,19,1,-423.9100000000001
